episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,3.199894451782284,0.6831010553925775,0.18333234033638202,-21.794965248206637,1.351168127780908,[-21.794965248206637, 1.351168127780908],0.0,False,True,0.7914641638109159,1,17.709159380834848,22.533,prepare,0.0
0,2.0,3.1997327938476117,0.6831032114197831,0.18326595495146542,-28.087074576047925,0.5,[-28.087074576047925, 0.5],11.391551358137926,False,True,0.7905513581379272,1,17.709159380834848,22.602,in_progress,0.0
0,3.0,3.206559655542149,0.681277821584921,-0.18420491178482254,-30.0,0.5,[-30.0, 0.5],11.430068082469381,False,True,0.8290680824693806,1,17.709159380834848,22.669,in_progress,0.0
0,4.0,3.231716790032775,0.66706589791581,-3.5828818429323044,-2.171593447228954,0.6903026727837621,[-2.171593447228954, 0.6903026727837621],13.110080163420855,False,True,0.9710196288641041,1,17.709159380834848,22.726,in_progress,0.0
0,5.0,3.2594689639408765,0.6547063778206804,-6.253143711957042,30.0,2.3669823033379496,[30.0, 2.3669823033379496],12.102019879395538,False,True,1.1276234187279472,1,17.709159380834848,22.801,in_progress,0.0
0,6.0,3.2983514067980817,0.6517395361629974,-5.886091788439713,-14.557730528957029,1.242272676889633,[-14.557730528957029, 1.242272676889633],13.09661324196827,False,True,1.3471587065903432,2,17.709159380834848,22.866,in_progress,0.0
0,7.0,3.3504197187164353,0.6555609571085379,-3.673909802070307,-13.574286496078198,1.0420226929566683,[-13.574286496078198, 1.0420226929566683],13.350615049913753,False,True,1.64121051132242,2,17.709159380834848,22.938,in_progress,0.0
0,8.0,3.4051656470831175,0.6408703395456575,-6.315295053656985,-14.325731809494162,0.6632729506114412,[-14.325731809494162, 0.6632729506114412],13.584183673278746,False,True,1.950529083156458,2,17.709159380834848,23.0,in_progress,0.0
0,9.0,3.4590344406235993,0.6202485184879232,-9.664597791525834,-30.0,0.5,[-30.0, 0.5],12.855685607203954,False,True,2.254685607203955,3,17.709159380834848,23.075,in_progress,0.0
0,10.0,3.508354877923917,0.5943572188314519,-13.650170736275788,2.7156056172132352,1.2780994670337944,[2.7156056172132352, 1.2780994670337944],14.289770844440039,False,True,2.5331509510332784,3,17.709159380834848,23.14,in_progress,0.0
0,11.0,3.551181203801225,0.5729112603545617,-16.12256325480988,-2.4022722034199866,1.2856714409026435,[-2.4022722034199866, 1.2856714409026435],14.532997369011218,False,True,2.7748630808306896,3,17.709159380834848,23.204,in_progress,0.0
0,12.0,3.6086293911814944,0.5588988229918104,-15.567659799492242,20.815231162808075,1.4592953549872942,[20.815231162808075, 1.4592953549872942],13.392088984529796,False,True,3.0992299135323362,4,17.709159380834848,23.243,in_progress,0.0
0,13.0,3.6849186317764566,0.555143574803018,-11.73650384268623,10.374366010901475,2.2648667361907995,[10.374366010901475, 2.2648667361907995],14.984000434455927,False,True,3.5300270872177673,4,17.709159380834848,23.335,in_progress,0.0
