episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,32.0,5.507609583013882,0.4787160689335725,-4.370539215980173,30.0,1.912283223472915,[30.0, 1.912283223472915],23.804418732613236,False,True,13.820962087918653,16,17.709159380834848,681.774,in_progress,0.0
60,33.0,5.642995920385311,0.4895479832697763,-0.06059372821496553,-30.0,2.4,[-30.0, 2.4],24.66851785386952,False,True,14.58751785386952,17,17.709159380834848,681.87,in_progress,0.0
60,34.0,5.75049558194398,0.5024097553917727,3.1624931620642904,30.0,1.167666107739691,[30.0, 1.167666107739691],25.429056098184596,False,True,15.19452287663666,18,17.709159380834848,681.934,in_progress,0.0
60,35.0,5.880106545865151,0.5098251686961233,3.420364795619881,16.72218114474238,1.6803247787126083,[16.72218114474238, 1.6803247787126083],27.267686341192594,False,True,15.930621385450072,19,17.709159380834848,681.992,in_progress,0.0
60,36.0,5.9782733826649475,0.5232571646385675,5.062663091816112,-5.662326761261099,1.8385700873280222,[-5.662326761261099, 1.8385700873280222],28.356688125014866,False,True,16.48797410754926,19,17.709159380834848,682.07,in_progress,0.0
60,37.0,6.098730694652686,0.5386066941349068,5.9240558227206614,-22.97935046733384,0.5,[-22.97935046733384, 0.5],27.240806686175958,False,True,17.139806686175955,20,17.709159380834848,682.106,in_progress,0.0
60,38.0,6.218126941332046,0.5437602652485443,4.765870213611511,30.0,0.5,[30.0, 0.5],27.869501154074488,False,True,17.768501154074485,21,17.709159380834848,682.199,in_progress,0.0
60,39.0,6.303842838671231,0.5440417104416329,3.1990034107392296,8.59500116302273,0.7554482235285243,[8.59500116302273, 0.7554482235285243],29.903090803791343,False,True,18.251001159085636,22,17.709159380834848,682.273,in_progress,0.0
60,40.0,6.3780750271585935,0.550948138010349,3.869403745078998,-8.540946715259107,1.4972568259302323,[-8.540946715259107, 1.4972568259302323],30.427554692890077,False,True,18.627103327704027,22,17.709159380834848,682.34,in_progress,0.0
60,41.0,6.455936715804727,0.5592378213897079,4.461421920475601,30.0,1.6973049841815004,[30.0, 1.6973049841815004],29.409522224803055,False,True,19.069061227966753,23,17.709159380834848,682.4,in_progress,0.0
60,42.0,6.5319396368970315,0.5659765199778273,4.687338620080301,4.836218341654806,2.4,[4.836218341654806, 2.4],31.432677887143917,False,True,19.451677887143916,23,17.709159380834848,682.466,in_progress,0.0
60,43.0,6.627362097429062,0.5833765281704817,6.634037004486774,30.0,2.4,[30.0, 2.4],30.345006482213268,False,True,19.864006482213266,23,17.709159380834848,682.533,in_progress,0.0
60,44.0,6.727412554155751,0.612163113846232,10.414760533942468,30.0,0.7232908520104885,[30.0, 0.7232908520104885],30.442380202574512,False,True,20.29672203217241,24,17.709159380834848,682.601,in_progress,0.0
60,45.0,6.824267769952676,0.6586733963717186,17.427605223471478,30.0,1.5692935745825192,[30.0, 1.5692935745825192],31.201461490628112,False,True,20.88660277571161,25,17.709159380834848,682.666,in_progress,0.0
60,46.0,6.906260547021852,0.7106090700109013,22.981111951802045,30.0,1.8950020488698955,[30.0, 1.8950020488698955],31.7174587564267,False,True,21.33745834665272,25,17.709159380834848,682.705,in_progress,0.0
60,47.0,6.987429662520906,0.7792756582902044,29.771545085387316,13.38092881452097,2.4,[13.38092881452097, 2.4],33.41582486107217,False,True,21.93482486107217,26,17.709159380834848,682.803,in_progress,0.0
60,48.0,7.067368537412815,0.8566883250298337,35.55400981472725,1.5389092433240883,1.3444208522237584,[1.5389092433240883, 1.3444208522237584],34.21116592090593,False,True,22.441281750461176,27,17.709159380834848,682.87,in_progress,0.0
60,49.0,7.160884139996943,0.944029659723229,40.00071665998305,28.936336522003167,1.6749191447527767,[28.936336522003167, 1.6749191447527767],33.31041298143445,False,True,22.974429152483893,27,17.709159380834848,682.914,in_progress,0.0
60,50.0,7.230678519200277,1.0178759993951842,42.69840293531568,-3.5839763953650987,1.9359918575843063,[-3.5839763953650987, 1.9359918575843063],35.432506371489325,False,True,23.544307999972467,28,17.709159380834848,682.997,in_progress,0.0
60,51.0,7.316048496007735,1.104091807479001,43.70574957107204,30.0,0.6811604200561368,[30.0, 0.6811604200561368],33.80574286561737,False,True,24.068510781606143,28,17.709159380834848,683.072,in_progress,0.0
60,52.0,7.392747071916262,1.1824468243569048,44.48924588803278,30.0,0.5,[30.0, 0.5],34.22959465986229,False,True,24.52859465986229,29,17.709159380834848,683.138,in_progress,0.0
60,53.0,7.455771102827746,1.2554384558850173,46.13785467543277,3.6030880791612603,0.5,[3.6030880791612603, 0.5],36.22829582789538,False,True,25.02729582789538,30,17.709159380834848,683.202,in_progress,0.0
60,54.0,7.507952929838695,1.3225934493529536,48.18762338139252,28.034003787221046,1.1407014013565768,[28.034003787221046, 1.1407014013565768],35.21427642697473,False,True,25.385136146703406,30,17.709159380834848,683.27,in_progress,0.0
60,55.0,7.545835523872852,1.3859800072927975,51.42099053940366,-14.652963786961124,0.5,[-14.652963786961124, 0.5],36.4003506063391,False,True,25.699350606339095,30,17.709159380834848,683.34,in_progress,0.0
60,56.0,7.580253794642987,1.4494006345274841,54.373522863100625,27.455174283912243,1.0279295343866703,[27.455174283912243, 1.0279295343866703],15.90339437801924,False,False,26.0968084711419,31,17.709159380834848,683.406,in_progress,0.0
60,57.0,7.608455518279056,1.5027955034811113,56.267966502186695,30.0,2.4,[30.0, 2.4],16.33842120434687,False,False,26.257421204346866,31,17.709159380834848,683.462,in_progress,0.0
60,58.0,7.630913394150999,1.5760388951516453,61.156796989098474,28.6071032190699,2.2838139426830963,[28.6071032190699, 2.2838139426830963],16.52466791831772,False,False,26.4669051297811,31,17.709159380834848,683.534,in_progress,0.0
60,59.0,7.640298731372148,1.6646250334677883,68.85071752565332,23.67841445022706,0.5,[23.67841445022706, 0.5],16.670701722447607,False,False,26.969701722447603,32,17.709159380834848,683.584,in_progress,0.0
60,60.0,7.635496664326064,1.7484289663588422,77.02745124023006,30.0,0.7780131828033574,[30.0, 0.7780131828033574],16.860086646820058,False,False,27.103484010259383,32,17.709159380834848,683.673,in_progress,0.0
60,61.0,7.625976178878569,1.8230558552810645,82.88788797424247,30.0,1.4104003234090423,[30.0, 1.4104003234090423],17.35881278539998,False,False,27.47573272071817,32,17.709159380834848,683.739,in_progress,0.0
60,62.0,7.605793133564602,1.8956704949142384,89.40430016643008,30.0,2.2681060989856467,[30.0, 2.2681060989856467],17.951108420978038,False,False,27.896487201180907,33,17.709159380834848,683.797,in_progress,0.0
60,63.0,7.570212670991153,1.9733235457339386,97.49287023497607,-0.5961708722674928,1.5266004343444037,[-0.5961708722674928, 1.5266004343444037],19.595913346511598,False,False,28.189593259642713,33,17.709159380834848,683.835,in_progress,0.0
60,64.0,7.53165606221657,2.049293203413542,104.05664569827137,1.8459736695241915,1.8616194001923825,[1.8459736695241915, 1.8616194001923825],20.12821293249479,False,False,28.654889052456312,34,17.709159380834848,683.935,in_progress,0.0
60,65.0,7.503419836268841,2.135746823052064,105.37405901794321,2.0351742341295136,1.8506577690271824,[2.0351742341295136, 1.8506577690271824],20.438503292257153,False,False,28.967371738451714,34,17.709159380834848,683.987,in_progress,0.0
60,66.0,7.478754443680367,2.2374988151087076,104.67870670899583,26.390764816268458,0.9380529918903434,[26.390764816268458, 0.9380529918903434],19.344534259764785,False,False,29.555923661386714,35,17.709159380834848,684.068,in_progress,0.0
60,67.0,7.451422326084986,2.333040513187196,105.12137793972735,30.0,1.3050490612686354,[30.0, 1.3050490612686354],19.702121042915486,False,False,29.840111230661755,35,17.709159380834848,684.129,in_progress,0.0
60,68.0,7.413316773579715,2.4228695219331864,107.9950268358441,30.0,1.8156476377038948,[30.0, 1.8156476377038948],20.353184751268444,False,False,30.389055223727663,36,17.709159380834848,684.172,in_progress,0.0
60,69.0,7.360307308863149,2.5168443667972253,112.5591528380684,29.00417403316932,0.5,[29.00417403316932, 0.5],20.394777720272874,False,False,30.69377772027287,36,17.709159380834848,684.266,in_progress,0.0
60,70.0,7.308176011575505,2.5811784019095745,118.18894684979503,30.0,0.7593805640864961,[30.0, 0.7593805640864961],20.91401379354679,False,False,31.16113768072949,37,17.709159380834848,684.338,in_progress,0.0
60,71.0,7.250870612831309,2.641957346009703,122.92878636106886,-2.965689539046931,1.5808749250043266,[-2.965689539046931, 1.5808749250043266],22.80317302845181,False,False,31.38599804345094,37,17.709159380834848,684.408,in_progress,0.0
60,72.0,7.1992455317648,2.704155692570485,124.94813696637034,13.315621062216351,0.5120523267394919,[13.315621062216351, 0.5120523267394919],22.54399140176951,False,False,31.84058093642161,38,17.709159380834848,684.468,in_progress,0.0
60,73.0,7.147224301705431,2.7623171223763667,127.08333340097391,30.0,2.4,[30.0, 2.4],22.277768666464805,False,False,32.196768666464806,38,17.709159380834848,684.537,in_progress,0.0
60,74.0,7.090444358759596,2.808502292138912,131.17350283789176,12.934461301997892,2.4,[12.934461301997892, 2.4],23.52650291009736,False,False,32.44550291009736,38,17.709159380834848,684.6,in_progress,0.0
60,75.0,7.017641483448114,2.8588785689247422,135.8728021231161,30.0,2.181166397299851,[30.0, 2.181166397299851],22.981965819443865,False,False,32.944732539983896,39,17.709159380834848,684.665,in_progress,0.0
60,76.0,6.921192536211448,2.9128160865015826,141.94226062028872,30.0,1.5170157175568206,[30.0, 1.5170157175568206],23.189148016309712,False,False,33.28474487279835,39,17.709159380834848,684.741,in_progress,0.0
60,77.0,6.8199912987741484,2.950729261139378,148.82792345634385,-25.156412892994634,1.1294527351850006,[-25.156412892994634, 1.1294527351850006],23.71517689454061,False,False,33.88828634750361,40,17.709159380834848,684.798,in_progress,0.0
60,78.0,6.72291987422849,2.9856958275984247,153.33267351621694,30.0,0.5,[30.0, 0.5],23.904122977963944,False,False,34.20312297796394,40,17.709159380834848,684.872,in_progress,0.0
60,79.0,6.6393634102448225,3.0167965075011858,155.56740430828725,30.0,0.5,[30.0, 0.5],24.40757253194824,False,False,34.70657253194824,41,17.709159380834848,684.935,in_progress,0.0
60,80.0,6.55955100668665,3.0384865484548045,158.45442513737092,-0.6980270153000205,0.5,[-0.6980270153000205, 0.5],26.110188084037077,False,False,34.909188084037076,41,17.709159380834848,684.986,in_progress,0.0
60,81.0,6.5016283277377855,3.0567622700057395,159.46732186986117,20.757091591393895,0.5,[20.757091591393895, 0.5],24.951341438873847,False,False,35.250341438873846,42,17.709159380834848,685.024,in_progress,0.0
60,82.0,6.442492920961761,3.070706772160664,161.33667029833492,21.264047977764044,0.5,[21.264047977764044, 0.5],25.28381006857481,False,False,35.58281006857481,42,17.709159380834848,685.14,in_progress,0.0
60,83.0,6.386552470282327,3.069561803110734,165.76096229437348,-16.156611103896726,1.4991924541820758,[-16.156611103896726, 1.4991924541820758],26.569614441837786,False,False,35.66877595100137,42,17.709159380834848,685.205,in_progress,0.0
60,84.0,6.335487946181711,3.0683638539267073,168.8909725913089,30.0,0.5295257547533901,[30.0, 0.5295257547533901],45.66288766111261,False,True,35.95598251016194,42,17.709159380834848,685.267,in_progress,0.0
60,85.0,6.283758806565502,3.0768077682145867,169.16758555487158,30.0,0.7951916641863956,[30.0, 0.7951916641863956],26.010708572708975,False,False,36.250670239871695,43,17.709159380834848,685.335,in_progress,0.0
60,86.0,6.225768124865103,3.0781548982067943,171.31481790057964,30.0,1.5077200913253352,[30.0, 1.5077200913253352],26.399473001817437,False,False,36.49692898355237,43,17.709159380834848,685.398,in_progress,0.0
60,87.0,6.159298954077821,3.0661515771491192,176.31545650032442,30.0,1.5757004969624353,[30.0, 1.5757004969624353],46.78681856734001,False,True,36.87067846794753,44,17.709159380834848,685.47,in_progress,0.0
60,88.0,6.092262673698599,3.03747663568188,-176.19930774884185,11.565069266805942,1.5003847142359497,[11.565069266805942, 1.5003847142359497],48.14662754215744,False,True,37.24555059931025,44,17.709159380834848,685.529,in_progress,0.0
60,89.0,6.010698176923346,2.9997826096334075,-169.13844224779947,-14.37800729943212,2.4,[-14.37800729943212, 2.4],48.74350021216743,False,True,37.66250021216744,44,17.709159380834848,685.594,in_progress,0.0
60,90.0,5.922197558986779,2.969476583224018,-166.4472625101446,5.607053589132107,1.086495229231927,[5.607053589132107, 1.086495229231927],49.48145362298562,False,True,38.16315457713923,45,17.709159380834848,685.668,in_progress,0.0
60,91.0,5.838030718188925,2.9483464114656552,-166.27959044971746,30.0,0.5,[30.0, 0.5],48.7404577614581,False,True,38.639457761458104,46,17.709159380834848,685.735,in_progress,0.0
60,92.0,5.753322218540234,2.9132397564698285,-163.21412345789014,-17.63369156244034,2.4,[-17.63369156244034, 2.4],50.60117592967285,False,True,39.120175929672854,46,17.709159380834848,685.773,in_progress,0.0
60,93.0,5.683440294876601,2.883893055661805,-161.63842568137065,-30.0,1.5054645628316787,[-30.0, 1.5054645628316787],49.81818525580719,False,True,39.51609234324086,47,17.709159380834848,685.832,in_progress,0.0
60,94.0,5.597209418632136,2.8647015828966973,-163.53647957203736,-4.128615540813634,2.4,[-4.128615540813634, 2.4],51.98715406920795,False,True,40.00615406920796,47,17.709159380834848,685.935,in_progress,0.0
60,95.0,5.491609829075004,2.8448574165593166,-165.7557219946948,9.74098112621946,2.4,[9.74098112621946, 2.4],53.08386577901223,False,True,40.602865779012234,48,17.709159380834848,686.006,in_progress,0.0
60,96.0,5.391859905252766,2.816786688476609,-165.1979372281968,-30.0,1.862943720979292,[-30.0, 1.862943720979292],52.040245049648576,False,True,41.16665630545272,49,17.709159380834848,686.066,in_progress,0.0
60,97.0,5.270425677090664,2.781433165990787,-164.65085145629286,-13.395577866045144,0.7500833481802549,[-13.395577866045144, 0.7500833481802549],53.50287644261273,False,True,41.85185977297668,49,17.709159380834848,686.141,in_progress,0.0
60,98.0,5.160904782061214,2.7654139891939105,-167.5059545090297,-30.0,2.0810365981966035,[-30.0, 2.0810365981966035],53.38927467746663,False,True,42.472067357827314,50,17.709159380834848,686.207,in_progress,0.0
60,99.0,5.0567360477398156,2.756269458336304,-170.51251234527004,-30.0,2.4,[-30.0, 2.4],54.04101803915092,False,True,43.060018039150926,51,17.709159380834848,686.258,in_progress,0.0
60,100.0,4.922934590281201,2.763554874016913,-176.53712347452947,-30.0,2.4,[-30.0, 2.4],54.79038073230054,False,True,43.809380732300546,52,17.709159380834848,686.3,in_progress,0.0
60,101.0,4.8045580996834625,2.7853207099446187,177.37205134261805,-30.0,2.4,[-30.0, 2.4],55.45971051104008,False,True,44.478710511040084,52,17.709159380834848,686.361,in_progress,0.0
60,102.0,4.668070424702788,2.827009229475155,169.996064990956,-30.0,0.5,[-30.0, 0.5],55.871254938996486,False,True,45.27025493899649,53,17.709159380834848,686.469,in_progress,0.0
60,103.0,4.55705778518277,2.873241022160944,162.99474358604684,-30.0,0.5412625450203091,[-30.0, 0.5412625450203091],56.53566219169684,False,True,45.92640968269278,54,17.709159380834848,686.519,in_progress,0.0
60,104.0,4.452982331346131,2.9197872050426756,157.707897616493,-30.0,1.5359777509954413,[-30.0, 1.5359777509954413],57.37136821456399,False,True,46.5631726643649,55,17.709159380834848,686.609,in_progress,0.0
60,105.0,4.358126910315072,2.971373172251085,154.45085736478939,-22.266339053258513,0.5,[-22.266339053258513, 0.5],57.71772814001065,False,True,47.11672814001065,56,17.709159380834848,686.663,in_progress,0.0
60,106.0,4.2829347487640135,3.0309618176345796,149.5021270086137,-27.24563511937521,0.5,[-27.24563511937521, 0.5],58.22345110811336,False,True,47.62245110811336,56,17.709159380834848,686.717,in_progress,0.0
60,107.0,4.223803230277432,3.0956878688767415,143.8238460555986,-30.0,1.309936128042398,[-30.0, 1.309936128042398],58.8804486786293,False,True,48.11746145302082,57,17.709159380834848,686.802,in_progress,0.0
60,108.0,4.187014790550514,3.1496872531151876,138.78699304747414,11.006475926823136,2.0650736869802717,[11.006475926823136, 2.0650736869802717],60.37268195988892,False,True,48.45866722249287,57,17.709159380834848,686.867,in_progress,0.0
60,109.0,4.138958104059013,3.2163649478210172,134.76925210464455,30.0,0.5,[30.0, 0.5],59.52278639615216,False,True,48.921786396152164,58,17.709159380834848,686.942,in_progress,0.0
60,110.0,4.081222493152705,3.272023817126879,135.13296276505002,-22.29557908255722,1.5770802581286474,[-22.29557908255722, 1.5770802581286474],60.182485786550835,False,True,49.366069734925105,58,17.709159380834848,687.002,in_progress,0.0
60,111.0,4.02266972042142,3.3296767788189126,135.1201793542273,-30.0,0.962660292884298,[-30.0, 0.962660292884298],60.02042001468608,False,True,49.826887956109225,59,17.709159380834848,687.061,in_progress,0.0
60,112.0,3.978350391483053,3.395422162338258,131.66079245275935,-16.103475746656436,0.5,[-16.103475746656436, 0.5],61.87789404439176,False,True,50.27689404439176,59,17.709159380834848,687.136,in_progress,0.0
60,113.0,3.9492980264209834,3.4561817664414822,127.45141974167414,-3.2181956645469505,0.7119077224010997,[-3.2181956645469505, 0.7119077224010997],62.78976835683961,False,True,50.64638681235939,60,17.709159380834848,687.202,in_progress,0.0
60,114.0,3.9230387931308623,3.5119409586514343,124.42503595202932,30.0,2.154038883160906,[30.0, 2.154038883160906],61.915590478202276,False,True,50.9837827015701,60,17.709159380834848,687.263,in_progress,0.0
60,115.0,3.8796201529196046,3.5820022038620403,123.74982469091903,2.5282370877011218,1.0302842418521057,[2.5282370877011218, 1.0302842418521057],63.65239658893453,False,True,51.44533974056411,61,17.709159380834848,687.331,in_progress,0.0
60,116.0,3.8375960795237467,3.6330063325281956,125.30076163629471,-6.1735066142963895,1.951814117176811,[-6.1735066142963895, 1.951814117176811],64.20980127763224,False,True,51.81843845419688,61,17.709159380834848,687.4,in_progress,0.0
60,117.0,3.7959377043914104,3.695794075919945,124.7413989063749,-25.73636091043101,2.0006135949967225,[-25.73636091043101, 2.0006135949967225],63.14302037129683,False,True,52.24189765229749,62,17.709159380834848,687.465,in_progress,0.0
60,118.0,3.758768303803009,3.773915590235705,121.61718957337261,24.184824464253914,2.2368989488204067,[24.184824464253914, 2.2368989488204067],63.6648700372686,False,True,52.716490247504524,62,17.709159380834848,687.54,in_progress,0.0
60,119.0,3.7121087872451697,3.8663240891006425,119.92749568461609,-19.609323624863258,1.5457517057575887,[-19.609323624863258, 1.5457517057575887],65.0975833669038,False,True,53.28743302575229,63,17.709159380834848,687.601,in_progress,0.0
60,120.0,3.6567007905621733,3.962195658265204,119.9034890023765,30.0,0.6034620661527321,[30.0, 0.6034620661527321],64.52629530456827,False,True,53.904602891337724,64,17.709159380834848,687.666,in_progress,0.0
60,121.0,3.6158884944744094,4.05043189930043,117.89237109080523,10.329089286063166,1.9177621378098022,[10.329089286063166, 1.9177621378098022],66.32201779621275,False,True,54.437465368650784,64,17.709159380834848,687.737,in_progress,0.0
60,122.0,3.5725670090737234,4.139889003280544,116.97655305716545,23.152111214617484,0.5,[23.152111214617484, 0.5],65.08492299113013,False,True,54.98392299113014,65,17.709159380834848,687.801,in_progress,0.0
60,123.0,3.5118598698147663,4.228088921610477,120.18205609640962,21.659248006568674,0.5,[21.659248006568674, 0.5],65.68845287443743,False,True,55.58745287443744,66,17.709159380834848,687.866,in_progress,0.0
60,124.0,3.4568168353957542,4.28351133540619,124.89813203551367,30.0,1.3706437084389262,[30.0, 1.3706437084389262],66.23629287967871,False,True,55.961164137990934,66,17.709159380834848,687.933,in_progress,0.0
60,125.0,3.391365447303453,4.334680228222675,130.2764109170774,-19.94330943433573,0.5,[-19.94330943433573, 0.5],67.52938217759433,False,True,56.42838217759434,67,17.709159380834848,687.992,in_progress,0.0
60,126.0,3.334883046848851,4.377180589880503,133.8338142880902,25.604078584631914,1.6853753627373163,[25.604078584631914, 1.6853753627373163],67.60391991950056,False,True,56.765844846953094,67,17.709159380834848,688.069,in_progress,0.0
60,127.0,3.2810696284205827,4.4206709074727435,135.92210284968377,-19.457757221292308,0.5,[-19.457757221292308, 0.5],68.23641395966632,False,True,57.13541395966634,67,17.709159380834848,688.124,in_progress,0.0
60,128.0,3.211957090236612,4.470060690777381,138.65964983334115,30.0,1.3755223419282026,[30.0, 1.3755223419282026],67.887710804422,False,True,57.61160633603637,68,17.709159380834848,688.198,in_progress,0.0
60,129.0,3.1666811509625425,4.503626273224274,139.8002468694441,30.0,0.5,[30.0, 0.5],67.97797995162591,False,True,57.87697995162592,68,17.709159380834848,688.268,in_progress,0.0
60,130.0,3.113634623012335,4.532675891944341,142.55011251394097,15.17923736460444,2.2441861611689458,[15.17923736460444, 2.2441861611689458],69.66792881495641,False,True,58.21809158272262,69,17.709159380834848,688.329,in_progress,0.0
60,131.0,3.049622216962213,4.559961216102426,146.47318443615504,26.968917814481955,0.9926359999726903,[26.968917814481955, 0.9926359999726903],68.66987109969588,False,True,58.47034389970135,69,17.709159380834848,688.403,in_progress,0.0
60,132.0,2.9770754252322535,4.5789103343816695,151.86397017000513,30.0,0.5,[30.0, 0.5],68.99398052249555,False,True,58.892980522495556,69,17.709159380834848,688.461,in_progress,0.0
60,133.0,2.915069173324134,4.587459863523042,157.37096220752832,30.0,0.8415629158824435,[30.0, 0.8415629158824435],69.41514005951043,False,True,59.24582747633394,70,17.709159380834848,688.493,in_progress,0.0
