episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,3.1999459144216487,0.6830627770317592,0.19742984545339112,-30.0,1.9183734829741856,[-30.0 1.9183734829741856],0.0,False,True,0.7917540699450085,1,17.709159380834848,210.953,prepare,0.0
80,2.0,3.199869721763379,0.6832191753153758,0.2208669727793167,17.60717905878564,3.955460893001647,[17.60717905878564 3.955460893001647],118.68727419236063,False,True,0.7913266526234416,1,17.709159380834848,211.014,in_progress,0.0
80,3.0,3.207303920254745,0.68606078359896,0.7528189047691862,-2.00541592020744,1.1669960657798337,[-2.00541592020744 1.1669960657798337],95.00567669081279,False,True,0.8333571603301445,1,17.709159380834848,211.076,in_progress,0.0
80,4.0,3.2263778479357885,0.6840655933147002,-0.038453343120389144,30.0,1.9227127114943783,[30.0 1.9227127114943783],113.32900207372928,False,True,0.941018749587855,1,17.709159380834848,211.152,in_progress,0.0
80,5.0,3.2592654165587205,0.6909167871453235,1.6051553580046132,3.3551929464543804,1.0,[3.3551929464543804 1.0],122.67871469501078,False,True,1.1267871469501078,1,17.709159380834848,211.221,in_progress,0.0
80,6.0,3.2989003430801387,0.7021919076651192,4.052033647510885,-21.395592485094326,3.1498725731120327,[-21.395592485094326 3.1498725731120327],166.56819610101337,False,True,1.3506947036989305,2,17.709159380834848,211.291,in_progress,0.0
80,7.0,3.3551293199978773,0.7105111059797709,5.009685876752106,7.134353538436919,3.9909085593730222,[7.134353538436919 3.9909085593730222],206.7370653876536,False,True,1.6682797979392336,2,17.709159380834848,211.354,in_progress,0.0
80,8.0,3.428228082972864,0.7149225909663411,4.630902093835341,22.791689267943752,3.158818276384593,[22.791689267943752 3.158818276384593],239.67457783815658,False,True,2.0808639507431064,2,17.709159380834848,211.419,in_progress,0.0
80,9.0,3.5144918731250345,0.739691491225714,8.497404304929594,-30.0,2.7063240544676868,[-30.0 2.7063240544676868],283.8690936253116,False,True,2.5680585308063475,3,17.709159380834848,211.485,in_progress,0.0
80,10.0,3.597778242951823,0.7673549575910715,11.854730946525493,-30.0,2.7926085397294607,[-30.0 2.7926085397294607],331.76822379560065,False,True,3.03842138398306,4,17.709159380834848,211.555,in_progress,0.0
80,11.0,3.695931095006,0.780225037434738,10.202453719284867,-22.08828734271198,3.4373945119616254,[-22.08828734271198 3.4373945119616254],393.6426658741872,False,True,3.5926872075457092,4,17.709159380834848,211.621,in_progress,0.0
80,12.0,3.810095532656861,0.7752526203026251,4.740552908674554,7.475443325014922,1.4009274091651724,[7.475443325014922 1.4009274091651724],437.74192321503864,False,True,4.237326491233869,5,17.709159380834848,211.686,in_progress,0.0
80,13.0,3.932252462614803,0.7674815246405392,-0.10855822772816423,-16.620478416419644,2.478568043840816,[-16.620478416419644 2.478568043840816],517.4963181506878,False,True,4.927106377122796,6,17.709159380834848,211.756,in_progress,0.0
80,14.0,4.043625258581785,0.7618480618799257,-1.6212223551014988,30.0,3.5191009107618205,[30.0 3.5191009107618205],590.7904581778045,False,True,5.555994490701862,7,17.709159380834848,211.821,in_progress,0.0
80,15.0,4.170428235739128,0.7547790944863481,-2.023864793755753,0.5103361670617517,2.2384357900228116,[0.5103361670617517 2.2384357900228116],649.5857146470994,False,True,6.272013567468712,7,17.709159380834848,211.889,in_progress,0.0
80,16.0,4.305420482954098,0.7543732292674411,-1.1633306160440953,22.139210399222506,3.0584168915503223,[22.139210399222506 3.0584168915503223],734.0130343335605,False,True,7.034288654180573,8,17.709159380834848,211.961,in_progress,0.0
80,17.0,4.464042916969713,0.7564713008884714,0.18730427758707213,13.219249780240553,1.3234901965736314,[13.219249780240553 1.3234901965736314],806.2348674929937,False,True,7.9299996552725736,9,17.709159380834848,212.021,in_progress,0.0
