episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,3.199897041894282,0.6831014299566617,0.17615285986060683,-30.0,1.0,[-30.0 1.0],0.0,False,True,0.7914787963338334,1,17.709159380834848,490.869,prepare,0.0
60,2.0,3.199732793847631,0.6831032114197833,0.18326595495146542,-30.0,2.5679095525867153,[-30.0 2.5679095525867153],104.73423133965981,False,True,0.7905513581379265,1,17.709159380834848,490.938,in_progress,0.0
60,3.0,3.204294847127697,0.6831696074110803,0.32391277285736153,-30.0,1.6751509807055425,[-30.0 1.6751509807055425],98.38285052039008,False,True,0.8163134071333465,1,17.709159380834848,491.009,in_progress,0.0
60,4.0,3.2228264738520416,0.6748094400749983,-1.713851812382703,-22.951338542070584,4.0,[-22.951338542070584 4.0],132.08848507445288,False,True,0.920884850744529,1,17.709159380834848,491.063,in_progress,0.0
60,5.0,3.2617899755965882,0.6521063304195299,-6.920306479296046,-13.000126643313944,1.7477837872945416,[-13.000126643313944 1.7477837872945416],131.54855770336513,False,True,1.1407071983041972,1,17.709159380834848,491.134,in_progress,0.0
60,6.0,3.2995384251246214,0.629737854686441,-11.099199539037134,27.7355724220173,2.3829608757569636,[27.7355724220173 2.3829608757569636],159.19673838327031,False,True,1.3536712962570068,2,17.709159380834848,491.203,in_progress,0.0
60,7.0,3.344681885358115,0.6088032544059682,-13.961981797903787,-3.132051268122453,1.0,[-3.132051268122453 1.0],170.8405856750096,False,True,1.608405856750096,2,17.709159380834848,491.276,in_progress,0.0
60,8.0,3.4238100014147275,0.5835608364375314,-15.227820164510883,30.0,2.5164259303174656,[30.0 2.5164259303174656],230.73704820574062,False,True,2.05572788902566,2,17.709159380834848,491.345,in_progress,0.0
60,9.0,3.47523173957129,0.5664755189634619,-15.8051886069101,30.0,1.4814597078714824,[30.0 1.4814597078714824],249.4217426103215,False,True,2.346071455316067,3,17.709159380834848,491.392,in_progress,0.0
60,10.0,3.5718134843892155,0.5594307498018714,-11.568219462497202,19.739891152487715,1.3982900706455441,[19.739891152487715 1.3982900706455441],303.11682314773674,False,True,2.891339224412813,3,17.709159380834848,491.474,in_progress,0.0
