episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,3.199958227146893,0.6825857569204629,0.00484970405706292,30.0,1.0,[30.0 1.0],0.0,False,True,0.7918149811990393,1,17.709159380834848,338.198,prepare,0.0
40,2.0,3.1997327938476237,0.6831032114197831,0.18326595495146542,18.46803408345712,1.0,[18.46803408345712 1.0],89.05513581379284,False,True,0.7905513581379284,1,17.709159380834848,338.273,in_progress,0.0
40,3.0,3.2072785952945813,0.6843875979111829,0.4333892357722945,-30.0,1.0,[-30.0 1.0],93.31839354861471,False,True,0.8331839354861471,1,17.709159380834848,338.34,in_progress,0.0
40,4.0,3.2274597977160946,0.6844526914865336,0.45248934295363097,-18.044172011420514,3.4924444696382464,[-18.044172011420514 3.4924444696382464],129.63760857481518,False,True,0.947131638784327,1,17.709159380834848,338.393,in_progress,0.0
40,5.0,3.262777422005212,0.6670379114584871,-3.83781758892584,-11.190270689402592,4.0,[-11.190270689402592 4.0],154.6412215429368,False,True,1.1464122154293679,1,17.709159380834848,338.472,in_progress,0.0
40,6.0,3.305998529257863,0.6469038382672303,-7.8609081034993435,22.5211198852324,1.904684577539971,[22.5211198852324 1.904684577539971],158.07670346933077,False,True,1.3902985769393106,2,17.709159380834848,338.533,in_progress,0.0
40,7.0,3.361283173041002,0.627120561481301,-10.850598870563372,20.674991888684545,1.0,[20.674991888684545 1.0],180.27140534605994,False,True,1.7027140534605993,2,17.709159380834848,338.607,in_progress,0.0
40,8.0,3.425314206423655,0.6187075471577991,-9.995413930116392,-11.965002182902442,3.6596680802981756,[-11.965002182902442 3.6596680802981756],243.02389513889918,False,True,2.064272143359174,2,17.709159380834848,338.658,in_progress,0.0
40,9.0,3.5019125842974415,0.6112043486041764,-8.978284891565032,30.0,4.0,[30.0 4.0],289.6796756740223,False,True,2.4967967567402227,3,17.709159380834848,338.741,in_progress,0.0
40,10.0,3.582643074439743,0.6028763303173253,-7.755956130286832,6.294692273123545,1.4880827928538745,[6.294692273123545 1.4880827928538745],310.1397033436312,False,True,2.952588754150925,3,17.709159380834848,338.802,in_progress,0.0
40,11.0,3.6785125225866686,0.608884773680756,-3.613961709324575,19.07085559236461,1.3618065953768497,[19.07085559236461 1.3618065953768497],363.0147173332917,False,True,3.4939665137952316,4,17.709159380834848,338.828,in_progress,0.0
40,12.0,3.77987219604236,0.6166746693767965,-0.6149529337005538,24.600737462746046,1.0,[24.600737462746046 1.0],416.6340252495009,False,True,4.066340252495009,5,17.709159380834848,338.939,in_progress,0.0
