episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,-1.443213115689093,-1.7133506426066927,179.01635615382395,-10.0,2.0,8,0.0,False,True,0.8435768586435796,1,16.598090036588506,242.131,prepare,0.0
40,2.0,-1.4431944883678711,-1.7132971322473562,179.00105468007848,0.0,2.0,11,100.83817181891938,False,True,0.8434665395971587,1,16.598090036588506,242.185,in_progress,0.0
40,3.0,-1.4528710929832367,-1.7124571641029278,178.82903349087394,10.0,0.67,12,33.77658872088689,False,True,0.9017949272563214,1,16.598090036588506,242.262,in_progress,0.0
40,4.0,-1.4742047466627077,-1.7165330014260531,179.8967769200573,-10.0,0.67,6,33.64416717168425,False,True,1.0301783803172742,1,16.598090036588506,242.322,in_progress,0.0
40,5.0,-1.5102123462727095,-1.71899883378316,-179.47311504674502,-10.0,0.67,6,33.341746327480486,False,True,1.2470250347272995,2,16.598090036588506,242.395,in_progress,0.0
40,6.0,-1.5494706485673264,-1.7137705638047696,179.1454887051794,-20.0,2.0,5,101.39654434676918,False,True,1.4837300163732694,2,16.598090036588506,242.466,in_progress,0.0
40,7.0,-1.6038195351122373,-1.699855506987899,176.09818125848327,10.0,2.0,14,95.02204909057868,False,True,1.8116602097858931,2,16.598090036588506,242.523,in_progress,0.0
40,8.0,-1.6695072253577172,-1.681811215772984,173.20390251563444,-30.0,2.0,2,70.02164774410683,False,True,2.2080500963051612,3,16.598090036588506,242.586,in_progress,0.0
40,9.0,-1.7543344580494435,-1.6602805156815879,170.6849932500035,-30.0,0.67,0,11.621968572565214,False,True,2.7139657237020383,3,16.598090036588506,242.662,in_progress,0.0
40,10.0,-1.8173617760871263,-1.6292131598822515,165.95286249195922,-30.0,0.67,0,1.7069893028412342,False,True,3.091195411314179,3,16.598090036588506,242.726,in_progress,0.0
40,11.0,-1.868870123276533,-1.598346361619755,161.91016041305008,-10.0,0.67,6,-0.6176366972369277,False,True,3.399047640535361,3,16.598090036588506,242.794,in_progress,0.0
40,12.0,-1.9211127474568919,-1.5622539861156015,157.56585981285824,30.0,2.0,20,-3.865870818679608,False,True,3.7109089452261497,4,16.598090036588506,242.859,in_progress,0.0
40,13.0,-1.971688424812362,-1.5347562629179667,156.4107764976137,-30.0,2.0,2,-4.981169716611042,False,True,4.013409700602125,4,16.598090036588506,242.928,in_progress,0.0
40,14.0,-2.033411949558795,-1.510702627343369,156.88406898745484,20.0,1.33,16,-3.5881944611488454,False,True,4.715761142766134,4,16.598090036588506,242.993,in_progress,0.0
40,15.0,-2.0988747789680064,-1.4807148338890093,156.45818340951604,10.0,2.0,14,-5.589111285156273,False,True,5.143078527732673,4,16.598090036588506,243.063,in_progress,0.0
40,16.0,-2.184559938955169,-1.4606802512918218,159.96743443496513,-30.0,0.67,0,-1.6555869522127487,False,True,5.673049347360473,5,16.598090036588506,243.13,in_progress,0.0
