episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,-1.4432664312401728,-1.7133022693856623,179.01833685075576,-10.0,0.67,6,0.0,False,True,0.8438997898452576,1,16.598090036588506,503.728,prepare,0.0
80,2.0,-1.4431944883678858,-1.713297132247356,179.00105468007843,0.0,2.0,11,100.83817181891936,False,True,0.8434665395971583,1,16.598090036588506,503.792,in_progress,0.0
80,3.0,-1.451544443436095,-1.7124367617291105,178.8436843405991,0.0,2.0,11,100.8141739773247,False,True,0.8938030085921148,1,16.598090036588506,503.857,in_progress,0.0
80,4.0,-1.4721763910879948,-1.7119998996156065,178.83046390500263,0.0,2.0,11,100.89544807428793,False,True,1.0181195325082237,1,16.598090036588506,503.937,in_progress,0.0
80,5.0,-1.5142152927434072,-1.7140872707800163,179.5310662260693,30.0,2.0,20,101.16969206211479,False,True,1.271316349706761,2,16.598090036588506,503.989,in_progress,0.0
80,6.0,-1.5631334501405314,-1.721826192588265,-178.5409565096963,-20.0,2.0,5,97.83681561173526,False,True,1.5657573465937824,2,16.598090036588506,504.06,in_progress,0.0
80,7.0,-1.6233518583117583,-1.7324259729437503,-176.56361630475888,20.0,0.67,15,28.821292122211453,False,True,1.9281769570223706,2,16.598090036588506,504.125,in_progress,0.0
80,8.0,-1.6844944349968627,-1.7382579958778417,-176.1104436003372,-20.0,1.33,4,51.112185597444906,False,True,2.296334098069037,3,16.598090036588506,504.187,in_progress,0.0
80,9.0,-1.7508241530455586,-1.7417013775956247,-176.52115116073838,-20.0,1.33,4,47.287615259900754,False,True,2.699275651824777,3,16.598090036588506,504.265,in_progress,0.0
80,10.0,-1.82111776441566,-1.7297696722413278,179.80765014377855,0.0,2.0,11,91.27749740474137,False,True,3.121796955862476,3,16.598090036588506,504.327,in_progress,0.0
80,11.0,-1.8945466822037795,-1.7166337063120218,176.92257953117036,-20.0,1.33,4,68.53892215710488,False,True,3.563110683014275,3,16.598090036588506,504.397,in_progress,0.0
80,12.0,-1.9855549876406249,-1.7001679214532386,174.39624182445885,-20.0,1.33,4,63.23733951280899,False,True,4.11006328051446,4,16.598090036588506,504.458,in_progress,0.0
80,13.0,-2.064295900380363,-1.6774028426411243,171.10446176251563,-10.0,2.0,8,67.38613322036178,False,True,4.641145164643736,4,16.598090036588506,504.53,in_progress,0.0
80,14.0,-2.1543779423105387,-1.6467094534284252,167.5430517751371,0.0,2.0,11,55.90644385466881,False,True,5.2130204830644855,4,16.598090036588506,504.593,in_progress,0.0
80,15.0,-2.2607533018929433,-1.6164828126425355,166.20355559784815,-20.0,1.33,4,35.0193072341967,False,True,5.87914003303733,5,16.598090036588506,504.659,in_progress,0.0
80,16.0,-2.3674550876530884,-1.5844343814105029,164.9043212194464,-20.0,0.67,3,30.440801221176546,False,True,6.663628649411181,5,16.598090036588506,504.725,in_progress,0.0
80,17.0,-2.469258513578678,-1.5418379754393705,161.89270920975082,30.0,2.0,20,84.73275843920258,False,True,7.2720762243311015,6,16.598090036588506,504.782,in_progress,0.0
80,18.0,-2.5308890599752263,-1.5173045934176468,161.08277424304185,-10.0,1.33,7,25.626813977411427,False,True,7.6349446470177815,6,16.598090036588506,504.863,in_progress,0.0
80,19.0,-2.6173230386645274,-1.4884110208419628,161.13146730612596,20.0,0.67,15,2.0304941226864686,False,True,8.119764086672179,6,16.598090036588506,504.933,in_progress,0.0
80,20.0,-2.6951783321496654,-1.4604139204411672,160.86699751300515,10.0,2.0,14,0.9488662333531126,False,True,8.26601185640216,6,16.598090036588506,504.995,in_progress,0.0
80,21.0,-2.7714144522989015,-1.4434397629187814,162.84145965730167,0.0,2.0,11,-1.9570807615075907,False,True,8.541883361641284,6,16.598090036588506,505.061,in_progress,0.0
80,22.0,-2.872957750328821,-1.422117419717948,164.80287202355672,-10.0,2.0,8,-5.836045630799958,False,True,8.90221585934977,6,16.598090036588506,505.126,in_progress,0.0
80,23.0,-2.972979370856243,-1.3877858220026669,163.27069094214352,-30.0,0.67,0,-3.121901625000755,False,True,9.330880234096071,7,16.598090036588506,505.196,in_progress,0.0
80,24.0,-3.0670448874436222,-1.3457837089438462,160.5254460500545,0.0,2.0,11,-12.34857323806289,False,True,9.787758940492651,7,16.598090036588506,505.26,in_progress,0.0
80,25.0,-3.1665987348483338,-1.2999735331510298,158.4741096301002,20.0,2.0,17,-100.0,False,False,10.022578783167505,7,16.598090036588506,505.324,in_progress,0.0
80,26.0,-3.256854353464968,-1.2700389871137794,159.63553744863484,20.0,0.67,15,-100.0,False,False,10.098062336694552,7,16.598090036588506,505.397,in_progress,0.0
80,27.0,-3.3717945065737616,-1.253150345062031,165.23368738683322,30.0,1.33,19,-100.0,False,False,10.368039576647265,7,16.598090036588506,505.463,in_progress,0.0
80,28.0,-3.458501437052816,-1.2508815900073487,169.58422799452555,0.0,0.67,9,-100.0,True,False,10.510575688199756,7,16.598090036588506,505.519,off_track,0.0
81,1.0,-2.26591217055481,-1.6588839098140913,165.342832650725,0.0,0.67,9,0.0,False,True,0.8444451515473226,5,16.598090036588506,505.661,prepare,0.0
81,2.0,-2.2657479764937,-1.6588954920655354,165.31478359886592,-30.0,1.33,1,67.06157291045702,False,True,0.8434705420406009,5,16.598090036588506,505.727,in_progress,0.0
81,3.0,-2.274270122086795,-1.6549729303853118,165.04795954248294,-30.0,1.33,1,66.97327335151557,False,True,0.8991284911625756,5,16.598090036588506,505.797,in_progress,0.0
81,4.0,-2.2900458974409075,-1.6367261152064834,161.76412423347347,-20.0,0.67,3,30.59665405212471,False,True,1.018938368835017,5,16.598090036588506,505.865,in_progress,0.0
81,5.0,-2.315410322686322,-1.6096979496806183,157.44772939215846,-20.0,0.67,3,20.34141105845069,False,True,1.208042755916612,5,16.598090036588506,505.925,in_progress,0.0
81,6.0,-2.3435387879723755,-1.5781773278919045,153.08270134022843,-10.0,2.0,8,49.457844025293795,False,True,1.5917425477547682,5,16.598090036588506,506.006,in_progress,0.0
81,7.0,-2.383365399769176,-1.5380793507209458,149.0022648561312,-10.0,2.0,8,51.98400194740388,False,True,1.9321511113849332,5,16.598090036588506,506.061,in_progress,0.0
81,8.0,-2.4256995065707354,-1.4967866910928709,145.8399689111527,-10.0,2.0,8,56.28973284527266,False,True,2.288181858989484,6,16.598090036588506,506.106,in_progress,0.0
81,9.0,-2.4761742591428755,-1.4421647207526966,142.04309925186448,-10.0,1.33,7,36.55205290972005,False,True,2.7362186907693307,6,16.598090036588506,506.198,in_progress,0.0
81,10.0,-2.5404998699350556,-1.3660480882908355,137.73237437275984,-10.0,1.33,7,44.56696538058519,False,True,3.4188059426726896,6,16.598090036588506,506.281,in_progress,0.0
81,11.0,-2.6016870749683516,-1.2861784789551352,133.9006675551581,-20.0,2.0,5,100.98189481758334,False,True,4.006678573835247,6,16.598090036588506,506.328,in_progress,0.0
81,12.0,-2.646982665982416,-1.215924525527924,130.2806253473471,-20.0,2.0,5,102.97292435798381,False,True,4.50342663475011,7,16.598090036588506,506.395,in_progress,0.0
81,13.0,-2.6873971314401053,-1.1328883085839383,125.28668874096275,-20.0,0.67,3,33.527505610722436,False,True,5.04951460797939,7,16.598090036588506,506.46,in_progress,0.0
81,14.0,-2.72007069429088,-1.0442619893864342,119.9736172067816,-10.0,2.0,8,89.30155202410398,False,True,5.615577873869378,7,16.598090036588506,506.53,in_progress,0.0
81,15.0,-2.7492236814900615,-0.953441705942958,115.64975390177193,0.0,1.33,10,53.843705677950545,False,True,6.1891983731715365,8,16.598090036588506,506.59,in_progress,0.0
81,16.0,-2.77845137487356,-0.8593567449551941,112.62299293571465,-10.0,2.0,8,73.01921690988263,False,True,6.7819873136001325,8,16.598090036588506,506.653,in_progress,0.0
81,17.0,-2.807480555693326,-0.7538937829810066,109.66792146215327,-10.0,2.0,8,59.735565074647276,False,True,7.427003242400948,8,16.598090036588506,506.724,in_progress,0.0
81,18.0,-2.823443157784156,-0.6437501385415262,105.00670263837027,-30.0,1.33,1,45.69198349908329,False,True,8.096925637627768,9,16.598090036588506,506.797,in_progress,0.0
81,19.0,-2.831617606722018,-0.5247979758183636,100.34244576826893,10.0,1.33,13,61.376729367051475,False,True,8.809008986913435,9,16.598090036588506,506.868,in_progress,0.0
81,20.0,-2.841345991850026,-0.4277640732396849,98.76514106300405,-20.0,1.33,4,67.88675283365848,False,True,9.394859033433043,9,16.598090036588506,506.931,in_progress,0.0
81,21.0,-2.8544786298015685,-0.33064475707779023,98.34028703111268,0.0,1.33,10,70.6877130350793,False,True,9.984802434628202,10,16.598090036588506,506.997,in_progress,0.0
81,22.0,-2.8626202631278526,-0.24647318801897408,97.43013414746366,20.0,2.0,17,110.15222163877,False,True,10.492681968301753,10,16.598090036588506,507.059,in_progress,0.0
81,23.0,-2.879859924213465,-0.1456696434144296,98.37097196118874,20.0,2.0,17,110.959287761987,False,True,11.108839327456712,10,16.598090036588506,507.13,in_progress,0.0
81,24.0,-2.9123069033849367,-0.04275252008659483,102.04529958248168,-30.0,2.0,2,108.36099795330816,False,True,11.756134136095895,11,16.598090036588506,507.186,in_progress,0.0
81,25.0,-2.947034768090609,0.06267037265289035,104.67821618562702,0.0,2.0,11,95.98389540237534,False,True,12.421077367860867,11,16.598090036588506,507.261,in_progress,0.0
81,26.0,-2.9785027062321805,0.18988761796825682,104.3452935123464,-30.0,0.67,0,32.3925472479926,False,True,13.214458555620833,11,16.598090036588506,507.33,in_progress,0.0
81,27.0,-3.006474085758018,0.28676660645089613,105.72130760208394,10.0,2.0,14,91.44664577921229,False,True,13.821529698711121,12,16.598090036588506,507.396,in_progress,0.0
81,28.0,-3.037463010459313,0.3793247724849099,106.94528217024255,30.0,0.67,18,26.254459574498334,False,True,14.40487825884182,12,16.598090036588506,507.461,in_progress,0.0
81,29.0,-3.0816682929821204,0.4813860501049535,109.32120421835113,0.0,2.0,11,45.74049003258455,False,True,15.06409422298241,12,16.598090036588506,507.53,in_progress,0.0
81,30.0,-3.121502893951443,0.5787184036899934,110.2755332070543,-20.0,1.33,4,17.922500448941822,False,True,15.689599467924658,13,16.598090036588506,507.596,in_progress,0.0
81,31.0,-3.1562172627904137,0.676624603619839,110.04427582745357,-20.0,1.33,4,12.237983602159666,False,True,16.2613610645028,13,16.598090036588506,507.66,in_progress,0.0
81,32.0,-3.1832496078366797,0.7782496924664715,108.05342485232622,-30.0,1.33,1,9.535162665294486,False,True,16.889319518889582,13,16.598090036588506,507.729,in_progress,0.0
81,33.0,-3.2015094311344807,0.8683948293719936,105.7586409948821,-30.0,1.33,1,9.041861224733895,False,True,17.441980871896888,14,16.598090036588506,507.796,in_progress,0.0
81,34.0,-3.21103695737281,0.9631353693468547,102.17859606239607,0.0,1.33,10,9.704434613010328,False,True,18.003673263761478,14,16.598090036588506,507.862,in_progress,0.0
81,35.0,-3.218617377011936,1.0555543869498267,99.59537764970705,20.0,1.33,16,8.36361831934529,False,True,18.367386658863683,14,16.598090036588506,507.916,in_progress,0.0
81,36.0,-3.2406265955035605,1.1508616877648592,100.83234533876254,20.0,0.67,15,3.6484429774329783,False,True,18.90766569112409,14,16.598090036588506,507.994,in_progress,0.0
81,37.0,-3.2743647938278877,1.2317010241676076,104.94437464582347,10.0,2.0,14,8.931601598497535,False,True,19.34932665400821,15,16.598090036588506,508.059,in_progress,0.0
81,38.0,-3.320654270955951,1.3133880565900253,110.09229143631786,10.0,0.67,12,2.124625580730927,False,True,19.782181587474273,15,16.598090036588506,508.131,in_progress,0.0
81,39.0,-3.3731395150480963,1.388100218383543,115.0949991814645,-30.0,2.0,2,2.934121019010771,False,True,19.84694665716687,15,16.598090036588506,508.197,in_progress,0.0
81,40.0,-3.421588219471422,1.4571766251122802,118.17300069615206,0.0,0.67,9,-0.21817779354413327,False,True,19.84694665716687,15,16.598090036588506,508.268,in_progress,0.0
81,41.0,-3.4681753122248864,1.5386366641507145,118.8412380758068,-20.0,2.0,5,-4.645527839428365,False,True,19.88775338784059,15,16.598090036588506,508.327,in_progress,0.0
81,42.0,-3.504928473955019,1.6114437635712613,118.14686513133812,0.0,2.0,11,-100.0,False,False,20.14437085384719,15,16.598090036588506,508.404,in_progress,0.0
81,43.0,-3.549628107036961,1.7050472393850744,117.2078083047338,30.0,1.33,19,-100.0,False,False,20.482372892494055,15,16.598090036588506,508.454,in_progress,0.0
81,44.0,-3.603892064992626,1.7941727504742235,118.72407686421296,-10.0,2.0,8,-100.0,False,False,20.767122386511875,15,16.598090036588506,508.529,in_progress,0.0
81,45.0,-3.6606941917497515,1.8949906903862157,118.78442715634667,-30.0,1.33,1,-100.0,True,False,21.103743419051256,16,16.598090036588506,508.595,off_track,0.0
82,1.0,-2.7300315317627826,-1.0092329032340808,113.31440525718166,0.0,0.67,9,0.0,False,True,0.8349077262889957,7,16.598090036588506,508.728,prepare,0.0
82,2.0,-2.73006655832549,-1.009238313094627,113.31308770679655,-20.0,2.0,5,83.04401866340515,False,True,0.8349283767615054,7,16.598090036588506,508.793,in_progress,0.0
82,3.0,-2.734107315163337,-1.0048340362131292,113.8345800363487,20.0,0.67,15,26.38187969930415,False,True,0.8666630071397147,7,16.598090036588506,508.863,in_progress,0.0
82,4.0,-2.742148615999784,-0.9913432413311571,114.19651095021555,-10.0,1.33,7,47.555188667547064,False,True,0.9574041532298155,8,16.598090036588506,508.923,in_progress,0.0
82,5.0,-2.7590567070090666,-0.9643755693973022,115.20163750520601,-10.0,2.0,8,54.71026213000034,False,True,1.140036126590835,8,16.598090036588506,508.994,in_progress,0.0
82,6.0,-2.7724698874750375,-0.9252448496296023,114.12027118287071,0.0,2.0,11,49.21109183829129,False,True,1.3884565663806303,8,16.598090036588506,509.05,in_progress,0.0
82,7.0,-2.798778583433577,-0.8597737660156514,113.51338866967008,-10.0,2.0,8,34.63657242044994,False,True,1.8098638348196001,8,16.598090036588506,509.125,in_progress,0.0
82,8.0,-2.826776218430833,-0.7820893669862742,112.25870549743304,-20.0,1.33,4,12.817399117108094,False,True,2.2816056799155895,8,16.598090036588506,509.196,in_progress,0.0
82,9.0,-2.839155095166931,-0.7281796272137036,110.20525725123676,-10.0,0.67,6,5.815511030583683,False,True,2.614594653296229,8,16.598090036588506,509.262,in_progress,0.0
82,10.0,-2.8519254909951437,-0.6524100029100224,107.01349810250657,-20.0,0.67,3,6.478259005101772,False,True,3.0774424080953073,9,16.598090036588506,509.33,in_progress,0.0
82,11.0,-2.859848228907891,-0.5783324848391767,103.80673511903187,-20.0,2.0,5,26.62138516715131,False,True,3.5248617999771916,9,16.598090036588506,509.395,in_progress,0.0
